"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.306716574E2,-1.484439135E0,2.416844368E-1,1.455227852E0
2.306798783E2,-1.413880587E0,1.142649651E-1,2.157772064E0
2.306880749E2,-1.313239574E0,1.307599545E-1,2.483351707E0
2.306962753E2,-1.237888336E0,-1.633310318E-2,2.447486877E0
2.307044713E2,-1.000901461E0,-1.071355343E-1,2.879970551E0
2.307126672E2,-9.242374897E-1,-4.321346283E-1,2.996855736E0
2.307208814E2,-4.295947552E-1,-8.016929626E-1,3.419211388E0
2.307290782E2,3.075127602E-1,-9.200518131E-1,3.548440933E0
2.307372753E2,1.009475231E0,-1.049828291E0,3.476074219E0
2.307454710E2,8.641166687E-1,-3.194999695E-2,2.823326111E0
2.307536650E2,1.125174046E0,-1.084503889E0,2.907895088E0
2.307618783E2,3.522963524E-1,-1.241160631E0,3.720941544E0
2.307700729E2,-6.230273247E-1,-1.602026463E0,4.712059975E0
2.307782987E2,-1.035815716E0,-2.690307617E0,4.771162033E0
2.307864952E2,-1.150861740E0,-3.345570803E0,4.646958351E0
2.307946930E2,-1.484285831E0,-2.964299679E0,4.652564049E0
2.308029078E2,-2.240749836E0,-2.158524036E0,4.125073433E0
2.308111047E2,-2.991962433E0,-1.109376431E0,2.920229912E0
2.308193028E2,-3.623246193E0,-6.134064198E-1,2.227757454E0
2.308275006E2,-4.247170925E0,-5.800964832E-1,1.868523598E0
2.308356990E2,-4.559855461E0,-6.358251572E-1,1.260635376E0
2.308439209E2,-4.230399132E0,-6.132717133E-1,8.955221176E-1
2.308521180E2,-3.787069559E0,-9.881546497E-1,1.104125023E0
2.308603214E2,-2.935224056E0,-1.407370567E0,6.143703461E-1
2.308685178E2,-1.907826781E0,-1.098724842E0,-2.739648819E-1
2.308767148E2,-8.166854382E-1,-7.512838840E-1,-8.811497688E-1
2.308849363E2,-7.502820492E-1,4.503176212E-1,-5.865302086E-1
2.308931319E2,-5.719182491E-1,6.967475414E-1,-8.208212852E-1
2.309013340E2,-1.518757343E-1,8.778762817E-1,-1.522952557E0
2.309095301E2,1.778759956E-1,1.093638062E0,-2.348370075E0
2.309177257E2,2.248113155E-1,1.376317859E0,-3.095250607E0
2.309259413E2,-1.290864944E-1,1.513621807E0,-3.382341385E0
2.309341361E2,-6.254677773E-1,1.280155182E0,-3.301262379E0
2.309423308E2,-9.596664906E-1,1.385031104E0,-2.701875210E0
2.309505258E2,-1.237867832E0,1.494508982E0,-1.609601498E0
2.309587208E2,-1.136349916E0,9.760427475E-1,-1.149475574E0
2.309669343E2,-1.576846242E0,7.616877556E-1,-1.643955708E0
2.309751300E2,-1.480450392E0,1.198449612E0,-1.748501778E0
2.309833268E2,-1.254976034E0,1.719118357E0,-1.737488270E0
2.309915223E2,-1.458657384E0,2.131299257E0,-1.566293240E0
2.309997190E2,-1.676685929E0,3.124881744E0,-1.262659073E0
2.310079325E2,-1.737443328E0,4.576377869E0,-8.100476265E-1
2.310161285E2,-1.590592027E0,5.078391075E0,-5.361671448E-1
2.310243606E2,-1.491448164E0,5.019198418E0,3.068161011E-2
2.310325568E2,5.469775200E-2,2.739854336E0,3.247251511E-1
2.310407548E2,1.539296627E0,6.041002274E-1,1.226234436E-1
2.310489760E2,2.081458807E0,-8.149826527E-1,5.057420731E-1
2.310571728E2,1.885731936E0,-2.141568184E0,9.199771881E-1
2.310653762E2,7.030689716E-1,-2.006258011E0,5.165882111E-1
2.310735730E2,-1.038444996E0,-1.035222530E0,-1.747035980E-2
2.310817685E2,-2.578220844E0,2.246975899E-2,-6.481857300E-1
2.310899847E2,-3.072264910E0,9.857475758E-2,-1.276309967E0
2.310981824E2,-2.884149313E0,-1.580728292E-1,-1.559979916E0
2.311063839E2,-2.012754679E0,-1.689357758E-1,-1.520593166E0
2.311145807E2,-5.454635620E-1,1.590132713E-2,-1.122407913E0
2.311227761E2,1.596706867E0,-3.014658689E0,-8.088083267E-1
2.311309750E2,2.663291931E0,-4.421486378E0,-5.581693649E-1
2.311391716E2,2.871105671E0,-3.534093142E0,1.397275925E-1
2.311473684E2,2.723858118E0,-2.396439791E0,4.799137115E-1
2.311555656E2,2.599614620E0,-1.469495535E0,-9.471416473E-2
2.311637609E2,2.851047516E0,-9.170502424E-1,-8.228378296E-1
2.311719747E2,2.950142622E0,-1.374117255E0,-1.193634033E0
2.311801710E2,2.883974075E0,-2.053314447E0,-1.307582855E0
2.311883444E2,2.960505247E0,-2.194019794E0,-1.796377182E0
2.311965050E2,3.450595856E0,-1.788899660E0,-2.374530315E0
2.312047011E2,4.050486565E0,-1.909932137E0,-2.741069794E0
2.312129224E2,3.943079710E0,-3.119829893E0,-2.861245155E0
2.312211193E2,3.714675188E0,-2.998956919E0,-1.902473450E0
2.312293243E2,3.650035858E0,-3.208456993E0,-5.309600830E-1
2.312375203E2,2.335885525E0,-2.801997185E0,1.060750961E0
2.312457182E2,2.088112354E0,-2.939561605E0,1.914494514E0
2.312539328E2,2.379949808E0,-3.490722418E0,2.820549965E0
2.312621312E2,1.562691689E0,-3.974732637E0,3.932697296E0
2.312704012E2,6.184592247E-1,-3.544979572E0,4.803653717E0
2.312785983E2,2.415993214E-1,-3.278180599E0,4.279103279E0
2.312867950E2,-2.150769234E-1,-4.700997353E0,4.003483772E0
2.312949553E2,-1.189766288E0,-5.212479591E0,2.725982666E0
2.313031532E2,-2.787131071E0,-4.399962425E0,3.545729637E0
2.313113500E2,-4.186648846E0,-3.392921209E0,5.499726295E0
2.313195480E2,-3.734351635E0,-2.411048651E0,6.985000610E0
2.313277467E2,-2.359295368E0,-2.462012291E0,6.737111092E0
2.313359646E2,-1.959630251E0,-2.130804539E0,6.018088341E0
2.313441628E2,-1.699235320E0,-1.574233770E0,4.652335167E0
2.313524023E2,-1.531562567E0,-9.182858467E-1,2.863529205E0
2.313605984E2,-2.094911337E0,-3.449733257E-1,6.324148178E-1
2.313688492E2,-2.717958450E0,-2.660837173E-1,-1.431443691E0
2.313770630E2,-2.631998539E0,1.869771481E-1,-3.324758530E0
2.313852603E2,-2.518840313E0,1.047533393E0,-3.795633793E0
2.313934574E2,-2.123276711E0,1.662725687E0,-3.747713566E0
2.314016548E2,-1.880955219E0,1.678240538E0,-3.579135895E0
2.314098510E2,-1.673865318E0,1.483769417E0,-3.321744919E0
2.314180729E2,-1.530175567E0,1.406267166E0,-3.597151756E0
2.314262705E2,4.334731102E-1,-3.961709023E0,-3.013058662E0
2.314345081E2,1.172904730E0,-2.529523849E0,-1.721646786E0
2.314427041E2,3.042707205E0,-8.700754642E-1,2.870923042E0
2.314509003E2,2.555780649E0,2.544938087E0,2.392275810E0
2.314591140E2,1.240878105E0,2.503683090E0,8.811397552E-1
2.314673096E2,3.874566555E-1,8.866499066E-1,-4.462814331E-1
2.314755072E2,-5.169811249E-1,-7.567974329E-1,-1.090745926E-1
2.314837033E2,-8.817138672E-1,-1.875618815E0,-1.218143463E0
2.314919004E2,-1.209161282E0,-2.300859213E0,-2.129951000E0
2.315001221E2,-1.025211811E0,-2.011286497E0,-3.529882908E0
2.315083187E2,-4.031996727E-1,-1.482809305E0,-5.248480320E0
2.315165471E2,5.112547874E-1,-6.439216137E-1,-7.428718567E0
2.315247430E2,9.457802773E-1,2.861559093E-1,-9.023396492E0
2.315329397E2,7.207572460E-1,1.005202055E0,-9.351256371E0
2.315411548E2,3.521442413E-3,1.793485403E0,-8.008078575E0
2.315493530E2,-7.042922974E-1,8.206218481E-1,-7.286190987E0
2.315575515E2,-4.415156841E-1,1.869445443E0,-5.433590889E0
2.315657478E2,3.716802597E-2,2.435704231E0,-3.489905357E0
2.315739448E2,4.072713852E-2,2.991874695E0,-2.400230885E0
2.315821591E2,-3.499650955E-2,3.232354164E0,-9.850864410E-1
2.315903568E2,-7.608993053E-1,2.929007053E0,4.936332703E-1
2.315985952E2,-1.708942413E0,2.888644934E0,1.904410362E0
2.316067922E2,-1.945141792E0,3.116619587E0,2.478658676E0
2.316149877E2,-1.962248087E0,2.312069893E0,2.028382301E0
2.316232037E2,-1.299899697E0,1.312541008E0,1.140840530E0
2.316314010E2,-2.380611897E-1,1.360993385E0,2.430343628E-2
2.316395990E2,4.608707428E-1,1.113477111E0,6.988334656E-2
2.316477955E2,-1.856565475E-2,3.558014035E-1,6.780071259E-1
2.316559921E2,-2.754509449E-1,-1.166733503E-1,7.723112106E-1
2.316642166E2,-8.010923862E-1,-3.486388326E-1,1.066635132E0
2.316724141E2,-1.040957451E0,1.826891899E-1,2.156209946E0
2.316806306E2,-8.914674520E-1,7.478078604E-1,3.504528999E0
2.316888265E2,-1.137931824E0,1.599394441E0,5.237375259E0
2.316970220E2,-2.205782175E0,2.646877766E0,6.605453491E0
2.317052359E2,-2.448173285E0,3.087366581E0,7.101978302E0
2.317134328E2,-2.220607996E0,2.856401443E0,7.269450188E0
2.317216720E2,-1.740451813E0,2.140666962E0,6.273922920E0
2.317298675E2,-1.056896687E0,1.510519385E0,4.158160210E0
2.317380651E2,-1.816670895E-1,1.607909560E0,2.335752487E0
2.317462792E2,2.820575237E-1,1.260921121E0,1.965831757E0
2.317544750E2,7.885138988E-1,1.272052050E0,1.851363182E0
2.317627026E2,8.063693047E-1,9.645860195E-1,2.886712074E0
2.317708971E2,4.494178295E-1,5.615693927E-1,4.452753067E0
2.317790920E2,-2.863907814E-1,-5.544027090E-1,5.251009941E0
2.317873063E2,-5.108487606E-1,-7.325788736E-1,5.533617020E0
2.317955023E2,-3.942549229E-1,-1.078761220E0,4.446653366E0
2.318036997E2,3.782875538E-1,-1.101415396E0,3.610920906E0
2.318118950E2,4.547080994E-1,-1.474064469E0,4.049859047E0
2.318200903E2,1.296921492E0,-1.092079163E0,3.366024017E0
2.318283045E2,1.962788820E0,-8.269429207E-1,2.149305344E0
2.318365009E2,2.347882509E0,-1.986949682E0,1.730792999E0
2.318446982E2,2.427144527E0,-2.750903845E0,9.138860703E-1
2.318528937E2,2.399088383E0,-2.773305178E0,1.286809921E0
2.318610897E2,2.441177607E0,-3.004973173E0,9.656677246E-1
2.318693039E2,3.663082600E0,-3.051661730E0,3.200963974E0
2.318774998E2,2.956039429E0,-2.435162067E0,3.705476761E0
2.318856952E2,1.910057068E-1,-1.238296479E-1,1.155756950E0
2.318938908E2,-1.790114999E0,1.257658720E0,-9.464836121E-2
2.319020865E2,-3.404204130E0,2.009186745E0,-2.480278492E0
2.319103023E2,-4.495187759E0,1.901883364E0,-4.226352215E0
2.319184973E2,-5.331959248E0,1.660293102E0,-4.400866508E0
2.319267326E2,-5.692864418E0,1.531525135E0,-3.526924133E0
2.319349278E2,-6.333317757E0,1.812441111E0,-3.577366829E0
2.319431245E2,-6.636413574E0,1.591803551E0,-3.801660061E0
2.319513393E2,-6.449246883E0,1.127133369E0,-3.908035278E0
2.319595335E2,-5.918901443E0,6.385327578E-1,-3.795067787E0
2.319677307E2,-5.248575687E0,3.111522794E-1,-3.975454330E0
2.319759267E2,-4.745034695E0,9.523873925E-1,-3.533611298E0
2.319841215E2,-3.145596981E0,1.415165663E-1,-2.940771580E0
2.319923358E2,-2.511667252E0,-8.041745424E-2,-2.410401821E0
2.320005313E2,-1.624992609E0,-3.257458806E-1,-1.545294762E0
2.320087588E2,-3.683912754E-1,-7.056553364E-1,-6.800651550E-3
2.320169540E2,-2.239596844E-1,-8.163163066E-1,-9.741878510E-2
2.320251487E2,-1.116144657E-1,-1.149104595E0,-1.445075512E0
2.320333690E2,-2.308933735E-1,-1.730266094E0,-2.643036366E0
2.320415653E2,9.022545815E-1,-2.489061594E0,-3.733370304E0
2.320498028E2,2.664556980E0,-3.251926899E0,-4.212173462E0
2.320579998E2,3.966665745E0,-2.533358097E0,-3.102719784E0
2.320661969E2,4.050045967E0,-2.070503950E0,-1.249300480E0
2.320744056E2,2.755818129E0,-1.612452626E0,-8.855152130E-2
2.320826027E2,7.752466202E-2,1.435582638E-1,5.371971130E-1
2.320908069E2,-6.496827602E-1,-7.143719196E-1,8.874778748E-1
2.320990025E2,-2.880796909E0,6.369826794E-1,8.951272964E-1
2.321071987E2,-2.216297150E0,1.468160152E-1,-1.296300888E0
2.321153956E2,-3.114913702E0,1.442601919E0,-3.255844116E-3
2.321235935E2,-2.329634666E0,5.652062893E-1,1.902885437E-1
2.321318107E2,-5.001842976E-1,9.484145641E-1,-1.178299427E0
2.321400071E2,1.134154797E0,1.098581314E0,-1.570212364E0
2.321482034E2,2.473999500E0,1.962146044E0,-1.002244949E-1
2.321564191E2,4.787126541E0,1.103170395E0,1.423944473E0
2.321646162E2,4.593642712E0,1.356460094E0,1.543272018E0
2.321728127E2,3.806556702E0,8.429250717E-1,2.676690102E0
2.321810097E2,2.410167694E0,3.595952988E-1,3.891499519E0
2.321892075E2,1.272067547E0,-2.240513563E-1,4.416302681E0
2.321974242E2,-1.133405685E0,3.855667114E-1,3.646717072E0
2.322056232E2,-8.001224995E-1,-1.478837729E0,2.106750488E0
2.322138612E2,-1.217043400E0,-1.047559738E0,-1.775560379E-1
2.322220561E2,-5.008971691E-1,-1.699887156E0,-1.294027805E0
2.322302517E2,-8.284597397E-1,-3.273067474E0,-2.135014534E0
2.322384652E2,3.413771629E0,-5.630073071E0,-1.747385502E0
2.322466617E2,1.874284267E0,-5.651102066E0,-3.979635715E0
2.322549285E2,-1.646532774E0,-3.677624226E0,-2.258349419E0
2.322631230E2,-3.172100067E0,-2.810840130E0,1.936926842E0
2.322713177E2,-2.972546101E0,-7.700058818E-1,4.247687340E0
2.322795315E2,3.497147560E-1,1.227914989E-1,5.953282356E0
2.322877277E2,5.159105778E0,-9.263945818E-1,4.832545280E0
2.322958338E2,6.621304512E0,-8.478946090E-1,4.632600784E0
2.323039947E2,5.334094524E0,-3.098616302E-1,4.039923668E0
2.323121908E2,4.463582993E0,-3.044384420E-1,2.427363396E0
2.323204044E2,3.225542545E0,-4.221354425E-1,1.938328743E0
2.323285995E2,1.666168690E0,2.755230665E-2,1.734809875E0
2.323368378E2,4.626770020E-1,8.740034699E-2,6.121301651E-1
2.323450352E2,-1.021826744E0,4.009571671E-1,8.183670044E-2
2.323532332E2,-2.336395741E0,3.238260150E-1,-2.231388092E-1
2.323614460E2,-2.606163263E0,6.363732815E-1,-2.202939987E-1
2.323696434E2,-2.460848570E0,9.502664804E-1,2.114915848E-1
2.323778415E2,-2.057117939E0,1.067407131E0,1.162958145E-1
2.323860376E2,-1.746061683E0,6.301071048E-1,-3.144197464E-1
2.323942349E2,-1.236607790E0,5.383844376E-1,-1.162978172E0
2.324024095E2,-7.073602676E-1,1.545687318E-1,-1.365876675E0
2.324106057E2,-8.627486229E-2,-5.001980662E-1,-1.129358768E0
2.324188068E2,1.213769436E0,-1.462076187E0,-1.420695305E0
2.324270003E2,3.586502075E0,-1.164178014E0,-2.725461483E0
2.324351940E2,2.977130175E0,8.471536636E-1,-1.231412411E0
2.324434153E2,1.961169243E0,-1.627087593E-2,-4.249048710E0
2.324516113E2,3.732006550E-1,1.118260622E-1,-4.912445068E0
2.324598410E2,-1.770427227E-1,5.459785461E-3,-3.766485691E0
2.324680381E2,-4.439449310E-1,1.670789719E-2,-2.463135242E0
2.324762341E2,-1.632848024E0,-1.329681873E-1,-2.188024521E-1
2.324844482E2,-2.487693071E0,-1.274456978E-1,2.301051140E0
2.324926444E2,-2.728765726E0,2.792989016E-1,3.916732788E0
2.325008709E2,-2.902307272E0,9.542328119E-1,3.383593559E0
2.325090657E2,-2.646902561E0,8.258937597E-1,1.679131508E0
2.325172610E2,-1.855745792E0,1.071209431E0,2.639226913E-1
2.325254747E2,-4.754860401E-1,1.099062681E0,-2.985935211E-1
2.325336711E2,1.387901306E-1,8.302750587E-1,-1.008501530E0
2.325418729E2,-7.632365227E-1,6.513216496E-1,-1.327751160E0
2.325500673E2,-2.268204689E-1,1.279152632E0,-2.059385300E0
2.325582630E2,-1.338181973E0,1.065266371E0,-2.510311604E0
2.325664781E2,-7.829844952E-1,1.182970047E0,-3.506034374E0
2.325746747E2,-1.893464804E0,1.115333319E0,-4.131309032E0
2.325829114E2,-8.215794563E-1,2.354480982E0,-5.064253807E0
2.325911068E2,-1.614997864E0,2.399668694E0,-5.354516506E0
2.325993018E2,-1.768454075E0,2.297650576E0,-4.122781754E0
2.326075151E2,-2.944611788E0,1.755843639E0,-1.790995121E0
2.326157096E2,-4.384603500E0,4.229907990E-1,-1.026839733E0
2.326239378E2,-4.125762463E0,2.954025269E-1,-8.705520630E-1
2.326321333E2,-4.343955040E0,7.987492085E-1,2.253227234E-1
2.326403306E2,-4.227814674E0,8.267769814E-1,1.791519165E0
2.326485479E2,-3.818733454E0,1.344381571E0,3.360889435E0
2.326567441E2,-2.518663645E0,1.308568716E0,2.047481537E0
2.326649395E2,-1.690748692E0,1.847881317E0,2.859713554E0
2.326731353E2,-8.781836033E-1,1.501900911E0,3.027304649E0
2.326813314E2,-1.017614126E0,7.620863914E-1,3.756193161E0
2.326895453E2,-1.121248722E0,-5.544266701E-1,2.341233253E0
2.326977411E2,-6.720085144E-1,-4.587817192E-1,-4.299912453E-1
2.327059777E2,-2.778925896E-1,-3.179398775E-1,-6.693916321E-1
2.327141723E2,9.000468254E-1,-6.431533098E-1,-1.167230606E-1
2.327223681E2,1.821469784E0,-5.990079641E-1,9.194040298E-1
2.327305660E2,7.091679573E-1,-8.406298161E-1,1.712971687E0
2.327387601E2,-9.966530800E-1,-1.954808235E-1,2.857832909E0
2.327469878E2,-1.012371063E0,-1.038362741E0,2.363527298E0
2.327551843E2,7.442288399E-1,-3.026037455E0,-2.326025009E0
2.327633817E2,-1.005086899E-1,-2.325971365E0,-3.224194527E0
2.327715968E2,1.208157539E-1,-1.276943803E0,-1.710200310E0
2.327797913E2,-9.889376163E-1,-2.579167843E0,-9.588489532E-1
2.327879851E2,-2.372137070E0,-1.671180367E0,3.783206940E-1
2.327961800E2,-3.358657837E0,7.489822507E-1,1.130733490E0
2.328043765E2,-3.201480150E0,1.736254692E0,2.801205635E0
2.328125888E2,-1.106112957E0,1.401616931E0,3.665255547E0
2.328207838E2,1.425203323E0,4.922012091E-1,3.383337021E0
2.328289802E2,2.646223068E0,-3.140209317E-1,2.493068695E0
2.328371775E2,3.436380386E0,-3.629632592E-1,2.836043358E0
2.328453738E2,3.140353680E0,4.014818370E-2,4.024614334E0
2.328535890E2,3.277280331E0,3.542755246E-1,6.626704216E0
2.328617858E2,2.784934998E0,-5.173550844E-1,4.019086838E0
2.328699807E2,-3.292565346E-1,1.186685085E0,-7.567420006E-1
2.328781744E2,-8.951058388E-1,1.236063123E0,-3.376877308E0
2.328863699E2,-2.958137751E0,-9.133067727E-2,8.484487534E-1
2.328945858E2,-2.050852060E0,2.666348457E0,-2.624281883E0
2.329027802E2,-3.357419968E0,5.214384794E-1,-3.990570545E0
2.329109741E2,-2.651519775E0,-3.305739164E-2,-1.783636570E0
2.329191698E2,-7.769422531E-1,1.148866892E0,3.013877869E-1
2.329273639E2,2.442946434E-1,1.068963289E0,1.244364738E0
2.329355910E2,1.434218884E0,4.825174212E-1,8.656053543E-1
2.329437844E2,1.568107128E0,-2.024244666E-1,-7.284979820E-1
2.329519791E2,1.811952591E0,8.042159081E-1,-1.305883884E0
2.329601738E2,1.719124794E0,4.233748913E-1,-1.326878071E0
2.329683689E2,1.191415787E0,-1.174032688E-2,-1.032362461E0
2.329765855E2,2.412796021E-4,-1.614154577E-1,-8.550610542E-1
2.329847805E2,-8.743927479E-1,-1.192314625E-1,-5.256223679E-1
2.329930127E2,-1.217867136E0,5.531156063E-2,-1.734628677E-1
2.330012077E2,-1.687530518E0,-1.306629181E-1,1.080131531E-2
2.330094029E2,-1.389439821E0,-6.445590258E-1,1.368941307E0
2.330176224E2,-1.271800280E0,-8.915848732E-1,1.190407753E0
2.330258173E2,-8.143923283E-1,-1.349236369E0,-8.351516724E-1
2.330340123E2,3.398251534E-2,-8.450584412E-1,-2.148724556E0
2.330422043E2,1.060827971E0,-7.633117437E-1,-2.352941036E0
2.330503961E2,1.983666182E0,-4.984869957E-1,-2.506300926E0
2.330586128E2,1.998260498E0,6.376481056E-2,-1.289395332E0
2.330668059E2,3.603706837E0,9.140515327E-2,5.482826233E-1
2.330750013E2,3.419918299E0,1.190881729E-1,1.330553055E0
2.330831966E2,2.354075432E0,6.534280777E-1,2.740756035E0
2.330913905E2,2.071640730E0,3.803024292E-1,1.613964081E0
2.330996021E2,1.885211706E0,-3.914761543E-2,-8.086724281E-1
2.331077955E2,1.091959953E0,6.220142841E-1,-1.867460251E0
2.331160218E2,5.242977142E-1,9.384949207E-1,-3.162585735E0
2.331242141E2,-9.030261040E-1,5.913128853E-1,-2.399289608E0
2.331324058E2,-9.184694290E-1,-4.888613224E-1,-3.862161636E-1
2.331406268E2,-1.245542526E0,-1.070913315E0,1.951422691E0
2.331488187E2,-1.245945692E0,-1.277064800E0,2.155537605E0
2.331570533E2,-1.279249430E0,-1.577214956E0,3.302795410E0
2.331652476E2,-4.436848164E-1,-1.923125029E0,3.141588211E0
2.331734418E2,4.904222488E-1,-2.092514277E0,3.704133987E0
2.331816373E2,5.900530815E-1,-2.036808252E0,4.012914658E0
2.331898303E2,1.138219357E0,-1.825492263E0,4.570610046E0
2.331980253E2,1.782053947E0,-1.679615736E0,2.993364334E0
2.332062194E2,1.615012646E0,-1.506639838E0,2.988098145E0
2.332143525E2,1.119507313E0,-9.748339057E-1,1.958279610E0
2.332225644E2,8.629484177E-1,-7.394717932E-1,4.199380875E-1
2.332307582E2,7.996726036E-1,-5.768887997E-1,-5.743198395E-1
2.332390258E2,4.308142662E-1,-2.842429876E-1,-1.376924038E0
2.332472209E2,-4.089784622E-2,-9.940254688E-2,-1.578468800E0
2.332554161E2,-1.357359886E-1,4.899581671E-1,-1.576471329E0
2.332636304E2,4.270267487E-1,3.386830091E-1,-2.309468746E0
2.332718251E2,1.138268471E0,1.987727880E-1,-1.605017662E0
2.332800264E2,7.133841515E-1,3.018012047E-1,-7.461671829E-1
2.332881620E2,1.213803291E-1,3.077114820E-1,-1.596345901E-1
2.332963560E2,-1.642937660E-1,1.429358721E-1,2.887849808E-1
2.333045778E2,-3.507399559E-1,2.863376737E-1,1.455894470E0
2.333127701E2,-8.338792324E-1,-8.858227730E-2,1.833074570E0
2.333209675E2,-1.949927092E0,5.249824524E-1,2.031354904E0
2.333291600E2,-2.545546770E0,5.191949010E-1,2.201698303E0
2.333373522E2,-2.875209332E0,2.221330404E-1,1.196187019E0
2.333455712E2,-2.573394537E0,-4.581322670E-1,-5.040769577E-1
2.333537659E2,-2.893681526E0,-5.443974733E-1,-3.318435669E0
2.333619435E2,-2.634649515E0,-1.309227586E0,-9.555307388E0
2.333701371E2,-1.905549526E0,1.189210415E-1,-9.684354782E0
2.333783316E2,-2.428441286E0,-1.677776456E0,-1.125139809E1
2.333865476E2,-2.614668131E0,6.254191399E-1,-9.721505165E0
2.333947434E2,-1.306888580E0,2.411569834E0,-4.118740082E0
2.334029397E2,2.194623947E-1,1.872956276E0,1.489304638E1
2.334111334E2,6.602513313E0,3.053893566E0,1.613134003E1
2.334193274E2,3.982563972E0,1.088537216E0,7.367562294E0
2.334275393E2,8.264511108E0,7.884860039E-3,9.427852631E-1
2.334357362E2,9.530726433E0,8.490659595E-1,-2.278455257E0
2.334439666E2,8.661149979E0,1.533559561E0,-4.259603977E0
2.334521607E2,5.795935154E0,1.201318502E0,-3.584909439E0
2.334603552E2,3.085032463E0,6.096208096E-1,-1.138381958E0
2.334685689E2,1.011141777E0,3.443309069E-1,4.421200752E-1
2.334767645E2,-9.127726555E-1,-4.749250412E-2,1.528192520E0
2.334849923E2,-1.903607130E0,-3.327660561E-1,2.615141869E0
2.334931882E2,-2.367794275E0,-5.097870827E-1,2.418945312E0
2.335013807E2,-2.920834780E0,-8.959746361E-2,1.445441246E0
2.335095961E2,-3.298702002E0,1.604068279E-1,2.111105919E-1
2.335177903E2,-4.037957668E0,7.903394699E-1,-1.382638931E0
2.335260260E2,-5.099179745E0,1.113088846E0,-1.482937336E0
2.335342188E2,-5.979834557E0,1.063802481E0,-8.653159142E-1
2.335424124E2,-6.795057297E0,8.584785461E-1,-3.266062737E-1
2.335506245E2,-6.135752678E0,8.187158108E-1,-4.372105598E-1
2.335588189E2,-4.095135212E0,2.116491079E0,4.437198639E-1
2.335670185E2,-1.743078232E0,1.878935814E0,4.911355972E-1
2.335752131E2,-3.073267937E-1,9.652168751E-1,1.147639275E0
2.335834073E2,1.049386978E0,-4.609298706E-2,1.527634621E0
2.335916191E2,1.535250664E0,9.729146957E-3,9.054145813E-1
2.335998127E2,8.680834770E-1,3.960566521E-1,4.689216614E-3
2.336080128E2,-2.819046974E-1,8.017921448E-1,-1.218280792E-1
2.336162070E2,-5.301570892E-1,3.764882088E-1,-2.577714920E-1
2.336244026E2,-2.545156479E-1,9.193420410E-2,-2.470951080E-1
2.336326249E2,-1.422882080E-2,2.000977993E-1,6.779766083E-2
2.336408185E2,6.055359840E-1,-5.866909027E-2,2.185249329E-1
2.336490242E2,1.077442646E0,-4.984736443E-1,2.910881042E-1
2.336572185E2,8.228173256E-1,-4.398419857E-1,4.970388412E-1
2.336654142E2,2.510452271E-2,-3.914844990E-1,7.999820709E-1
